_id,poi_name,title,date,review_rating,text,date_of_visit,reviewer
"{'id': '390852900', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Hottest spot in town,"July 9, 2016",50,Great atmosphere Great service Great coffee And a variety of really nice cocktails I enjoyed every visit of mine the past two years!,July 2016,"{'name': 'Marina M', 'handle': 'marinamG9095GW', 'contributions': 1, 'cities_visited': 1}"
"{'id': '514435660', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,"Coffee, pastries and more.","August 17, 2017",40,"As it is named after, ""traditional "", it is a nice place for coffee break, or take away sandwiches and pastries. I always visit the branch, located northbound to ""Panorama area "".",December 2016,"{'name': ""Aris O' Papaflor"", 'handle': 'apapafloratos', 'location': 'Cholargos, Greece', 'age': '35-49', 'sex': 'man', 'contributions': 216, 'cities_visited': 60, 'helpful_votes': 96, 'photo': 60, 'distribution': {'Excellent': 117, 'Very Good': 86, 'Average': 17, 'Poor': 2, 'Terrible': 1}}"
"{'id': '675640171', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,No1,"May 22, 2019",50,The very best breakfast in Thessaloniki.Nothing to compare with.You can taste the stunning greek food in a pleasant place.Excellent choice for everyone as you can find huge variety in the best quality.Highly recommended. Enjoy it!,May 2019,"{'name': 'konsmavr', 'handle': 'konsmavr', 'contributions': 2, 'cities_visited': 2}"
"{'id': '497014075', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,Sandwich for the train,"June 28, 2017",40,"Paradosiako is a 24 hour bakery that is on the corner of Aristotelous Square and Tsimiski Street, which fortunately was near our hotel. It was the perfect place early in the morning to grab a snack for the long train ride back to Athens.",May 2017,"{'name': 'digitalroc', 'handle': 'digitalroc', 'location': 'Calgary, Canada', 'age': '35-49', 'sex': 'man', 'contributions': 987, 'cities_visited': 244, 'helpful_votes': 714, 'photo': 218, 'distribution': {'Excellent': 100, 'Very Good': 462, 'Average': 364, 'Poor': 97, 'Terrible': 8}}"
"{'id': '390523177', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,The best choice,"July 8, 2016",50,"Beautiful place to be,kind staff and wide variety of wines...Tasty food in affordable prices... Simply the best choice!!!",July 2016,"{'name': 'Vasilis P', 'handle': '201vasilisp', 'contributions': 1, 'cities_visited': 1}"
"{'id': '670870561', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Very nice!,"May 2, 2019",50,"Definitely visit it again! Value for money!Quality drinks and snacks ,very polite staff! Really know how to treat you!",April 2019,"{'name': 'Apo', 'handle': 'Apontoul', 'contributions': 2, 'cities_visited': 2}"
"{'id': '486189192', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,frapè and bougatsa on the main square,"May 21, 2017",40,"on the main square paradosiako is perfect place to enjoy a very slow frapè while having a bite of bougatsa to fill the stomach. fresh, clean, tasty.",July 2016,"{'name': 'Matteo M', 'handle': 'matteomA1442WH', 'contributions': 6, 'cities_visited': 6, 'helpful_votes': 1, 'distribution': {'Excellent': 3, 'Very Good': 1, 'Average': 0, 'Poor': 0, 'Terrible': 1}}"
"{'id': '390504513', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Excellent,"July 8, 2016",50,Nice place with very friendly and kind staff! The best choice for every hour of a day! Great menu and remarkable cocktail list! Totally recommended,July 2016,"{'name': 'Calypso1991', 'handle': 'Calypso1991', 'contributions': 1, 'cities_visited': 2}"
"{'id': '666439426', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Nice,"April 14, 2019",50,"Delicious fresh sandwiches and pastry, very good espresso, all self-service. Nice location, cost atmosphere and good light.",April 2019,"{'name': 'Marina O', 'handle': 'Marinakstar', 'contributions': 7, 'cities_visited': 3, 'distribution': {'Excellent': 4, 'Very Good': 2, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '462879277', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,Nice cafe,"February 26, 2017",50,"Good choice for coffee, pastries and baked goods. Fresh products. Place gets very busy on weekends and around lunch time and seating is limited so unfortunately people often comsume their beverages etc while standing.",February 2017,"{'name': 'Christos K', 'handle': '646christosk', 'contributions': 16, 'cities_visited': 10, 'helpful_votes': 1, 'distribution': {'Excellent': 8, 'Very Good': 4, 'Average': 3, 'Poor': 0, 'Terrible': 1}}"
"{'id': '390408348', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,The right place,"July 8, 2016",50,"Great service.Amazing and friendly staff,especially sevi with that bright and beutiful smile!keep it high!",July 2016,"{'name': 'youngwildandfreem', 'handle': 'youngwildandfreem', 'contributions': 1, 'cities_visited': 1}"
"{'id': '665639679', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Fantastic small bakery,"April 12, 2019",50,"Perfect for a breakfast with delicious sweets as well as small hot pieces. Coffee is extremely good to wake up, ideally to enjoy with fresh squeezed orange juice. Nice atmosphere in the morning ...  Located directly in Thessaloniki's city centre, close to all hot spots of the town.",April 2019,"{'name': 'Mario L', 'handle': 'mariolL8675SQ', 'location': 'Rostock, Germany', 'contributions': 2, 'cities_visited': 2, 'helpful_votes': 1}"
"{'id': '444680716', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,Quick snack,"December 16, 2016",30,"The food quality and variety seems good. The prices are high. The location is the best right at the corner of Aristotelous square and Tsimiski street. I really don't like that every cold sandwich has some sauce in it (mustard, honey, mayo etc ).",December 2016,"{'name': 'Evgenia365', 'handle': 'Evgenia365', 'location': 'Kavala, Greece', 'contributions': 453, 'cities_visited': 72, 'helpful_votes': 99, 'distribution': {'Excellent': 146, 'Very Good': 195, 'Average': 128, 'Poor': 13, 'Terrible': 4}}"
"{'id': '389425416', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Magnificent choice,"July 5, 2016",50,The most tasteful cocktails in the city and variety of wines for every taste..you should try coctail mandarine sour👍🏻..staff was very kind and the music was unique..,July 2016,"{'name': 'Peppyta', 'handle': 'Peppyta', 'location': 'Thessaloniki, Greece', 'contributions': 1, 'cities_visited': 1}"
"{'id': '648816725', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Cozy place,"January 28, 2019",50,"Good for coffee, pastries and breakfast. Accessible cafe and comfortable to sit down with your friends and discuss.",March 2018,"{'name': 'REDMAN', 'handle': 'REDMAN5314', 'location': 'Egaleo, Greece', 'age': '35-49', 'sex': 'man'}"
"{'id': '422333742', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,Very good,"September 25, 2016",40,"My choice was a cheese-pie (tiropita). It was very tasty and I could see that it resembled a lot the traditional pies the Greeks make at their homes. The place is excellent and always full with people. The only thing I did not enjoy was the price, which could have been lower. But given the taste and the place of the store, I believe this is not a major issue.",September 2016,"{'name': 'JimJim9516', 'handle': 'JimJim9516', 'contributions': 11, 'cities_visited': 1, 'helpful_votes': 2, 'photo': 1, 'distribution': {'Excellent': 6, 'Very Good': 5, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '389419667', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Excellent,"July 5, 2016",50,"Because of my job I travel all over the Europe..Its the first time that I find a bar that combines quality and service! The staff is very polite and willing to serve you ,there is a big variety of wines and the cocktails are simply amazing! There are also many finger food choices that fulfill all the needs ...Visit this significant corner of the town!",July 2016,"{'name': 'Χρηστος Κ', 'handle': '_B7064UX', 'location': 'Thessaloniki, Greece', 'contributions': 2, 'cities_visited': 2, 'helpful_votes': 1}"
"{'id': '644458146', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Love this place! A must in Thessaloniki,"January 7, 2019",50,One of the coziest places in Thessaloniki! Coffee and dessert lovers should definitely visit this bakery! Also the best place for a delicious breakfast !,December 2018,"{'name': 'Nicole T', 'handle': 'nicoletsolaki', 'location': 'Krkonose National Park, Czech Republic', 'sex': 'woman', 'contributions': 1, 'cities_visited': 2}"
"{'id': '400538301', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,great/сјајно,"August 2, 2016",50,"Great food. Here, we were on breakfast and everything that we ordered was delicious, tasteful and cheap. Recommend it Сјајна храна. Овдје смо били на доручку и све што смо наручили били је врхунског укуса, а јефтино. Топла препорука",July 2016,"{'name': 'aleksandarb837', 'handle': 'aleksandarb837', 'location': 'Podgorica, Montenegro', 'contributions': 23, 'cities_visited': 16, 'helpful_votes': 17, 'photo': 60, 'distribution': {'Excellent': 17, 'Very Good': 1, 'Average': 2, 'Poor': 1, 'Terrible': 2}}"
"{'id': '388199460', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Don't forget !!!,"July 1, 2016",50,"One of the best corners in town . The staff is incredibly polite, the environment is very nice and you can find everything about food, cocktails and especially wines.",July 2016,"{'name': 'Tommy P', 'handle': '472tommyp', 'location': 'Thessaloniki, Greece', 'contributions': 2, 'cities_visited': 1}"
"{'id': '636356075', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,It could have been better,"November 28, 2018",30,"I tried salmon sandwich. Sandwich itself was big, the ingredients and the taste was good but could have been much more inside.",November 2018,"{'name': 'Özge Göçer', 'handle': 'ozgegocer', 'location': 'Marmaris, Turkey', 'contributions': 73, 'cities_visited': 25, 'helpful_votes': 49, 'photo': 36, 'distribution': {'Excellent': 58, 'Very Good': 7, 'Average': 6, 'Poor': 1, 'Terrible': 1}}"
"{'id': '393896723', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,Very nice place,"July 18, 2016",50,"We had some salad and coffee! Very lovely food and Drinks, little sweets with the coffee. Absolutely friendly servant.",July 2016,"{'name': 'Heike Z', 'handle': '863heikez', 'contributions': 5, 'cities_visited': 3, 'helpful_votes': 2, 'distribution': {'Excellent': 5, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '370348220', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Nice place and music,"May 5, 2016",50,"Very nice bar, great people, mood and music. Very close to the center and all hotels. People going around, not much of a view but we liked a lot.",May 2016,"{'name': 'Msiamos', 'handle': 'Msiamos', 'location': 'Athens, Greece', 'contributions': 20, 'cities_visited': 24, 'helpful_votes': 8, 'distribution': {'Excellent': 19, 'Very Good': 1, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '628276211', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Smell of freshly baked,"October 25, 2018",50,"Really I was just passing outside when I saw this good looking sandwiches and I became suddenly hungry! The man explained what is in the baked covered by bread. I took for Take Away that one with filadelphia&turkey and the other feta, tomato,olives and oregano (1,20€ each). Both were Delicious and totally fresh! Amazing tasty dough. Worth a try!",October 2018,"{'name': 'tamara S', 'handle': 'soloMysteryTraveller', 'contributions': 49, 'cities_visited': 25, 'helpful_votes': 63, 'photo': 34, 'distribution': {'Excellent': 11, 'Very Good': 25, 'Average': 11, 'Poor': 5, 'Terrible': 0}}"
"{'id': '368029213', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,VERY NICE PLACE TO EAT OR JUST HAVE COFFEE,"April 26, 2016",40,"We visit Paradosiako every time we come to Thessaloniki. Its a must. Because our hotel is always near Aristotelous, we always find time to grab something to eat and usually is a piece of mbougatsa. We have tried from other places also, but I thing this one is one of the best. There is a big variety of sweets, sandwiches and lots of other things. Is cheap, although is in the middle of Aristotelous. Coffee is very nice also. You can have take away or if you find a table outside is very nice to sit and enjoy the view to the sea.",April 2016,"{'name': 'POLINA2006', 'handle': 'POLINA2006', 'location': 'Limassol City, Cyprus', 'age': '35-49', 'sex': 'woman', 'contributions': 148, 'cities_visited': 35, 'helpful_votes': 106, 'photo': 1, 'distribution': {'Excellent': 93, 'Very Good': 42, 'Average': 14, 'Poor': 3, 'Terrible': 3}}"
"{'id': '306351325', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Good,"September 2, 2015",30,this is a very nice place in Salonicco. It's near the sea and at the middle of a little place full of other bar or restaurant. You can have a drink or a good and big sandwich. I like it,August 2015,"{'name': 'Salvatore E', 'handle': '428salvatoree', 'contributions': 154, 'cities_visited': 193, 'helpful_votes': 53, 'photo': 6, 'distribution': {'Excellent': 32, 'Very Good': 52, 'Average': 58, 'Poor': 11, 'Terrible': 1}}"
"{'id': '619129535', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Great Frappe and Pastries,"September 24, 2018",50,Friendly staff in a quieter location. You can buy frappes just about anywhere but some are more enjoyable than others. The frappes here are amongst the best we have had in Thessaloniki. There is also a great range of pastries to choose from.,September 2018,"{'name': 'SuiteAsOuzo', 'handle': 'SuiteAsOuzo', 'location': 'Hope Island, Australia', 'contributions': 426, 'cities_visited': 314, 'helpful_votes': 158, 'photo': 35, 'distribution': {'Excellent': 325, 'Very Good': 77, 'Average': 17, 'Poor': 3, 'Terrible': 6}}"
"{'id': '353245526', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,Very nice,"March 6, 2016",40,Good food . good desert bed caffe beautiful place in the center of Thessaloniki easy to find Nice view,April 2015,"{'name': 'Plazzab', 'handle': 'Plazzab', 'location': 'Stockholm County, Sweden', 'age': '35-49', 'contributions': 30, 'cities_visited': 12, 'helpful_votes': 10, 'distribution': {'Excellent': 19, 'Very Good': 3, 'Average': 0, 'Poor': 1, 'Terrible': 7}}"
"{'id': '304214039', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Amazing,"August 27, 2015",50,"Been here most of the time I was in Thessaloniki. Service was amazing,I have to say about our waiter,I think his name was Vasilis,he was attentive and perfect in every aspect,can't thank him enough.We left him a napkin with our msgs of thanks in the end of the night,thats how impressed we were!Place is relaxed with a nice vibe,drinks are not overpriced.Highly recommended for a night out.",July 2015,"{'name': 'arleah', 'handle': 'arleah', 'contributions': 40, 'cities_visited': 7, 'helpful_votes': 16, 'distribution': {'Excellent': 22, 'Very Good': 5, 'Average': 9, 'Poor': 2, 'Terrible': 2}}"
"{'id': '614550111', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Great bakery and coffee shop.,"September 7, 2018",40,This place is one block down from where my wife and I stayed. Totally awesome as it is off the main drag and offers a nice experience in this neighborhood. Very nice staff and good food.,September 2018,"{'name': 'macsterling', 'handle': 'macsterling', 'location': 'Kyiv (Kiev), Ukraine', 'age': '50-64', 'sex': 'man', 'contributions': 375, 'cities_visited': 395, 'helpful_votes': 115, 'photo': 535, 'distribution': {'Excellent': 101, 'Very Good': 209, 'Average': 52, 'Poor': 13, 'Terrible': 3}}"
"{'id': '313513425', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,Greek traditional breakfast,"September 25, 2015",50,Remains one of the best places to buy mpougatsa in the city. Really tasty pastries. A pleasant surprise was their chocolate ones!,September 2015,"{'name': 'Lilly D', 'handle': '774lillyd', 'contributions': 3, 'cities_visited': 4, 'photo': 9, 'distribution': {'Excellent': 3, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '297832161', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,It is not a restaurant!!!!!,"August 11, 2015",40,"Great place to have coffee, cocktails or a glass of wine! Used to go there often. Music is very good. Prices are reasonable.",July 2015,"{'name': 'Spilios A', 'handle': 'spiliosa2015', 'location': 'Thessaloniki Region, Greece', 'contributions': 25, 'cities_visited': 6, 'helpful_votes': 9, 'distribution': {'Excellent': 12, 'Very Good': 8, 'Average': 3, 'Poor': 1, 'Terrible': 1}}"
"{'id': '552415931', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Bad,"January 8, 2018",10,"I just had breakfast there with my boyfriend and we found WORMS in our orange juice. We are both sick now. Clearly they buy cheap oranges, which aren't even fresh. They've obviously had them in storage for way longer than their expiration date. The staff wasn't helpful at all when we reported the incident. Overall, we do not recommend.",January 2018,"{'name': 'Marija K', 'handle': '343marijak', 'contributions': 1, 'cities_visited': 1}"
"{'id': '297216277', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Place to relax after sun!,"August 9, 2015",40,"Very good place for drinks and after sun relaxing moments. Everybody is friendly and very attentive to serve, we've been very happy with Patrizia taking care of everything! Thank you all!",August 2015,"{'name': 'Razvan E', 'handle': 'razvane2015', 'location': 'Bucharest, Romania', 'contributions': 9, 'cities_visited': 8, 'helpful_votes': 1, 'distribution': {'Excellent': 4, 'Very Good': 3, 'Average': 0, 'Poor': 1, 'Terrible': 1}}"
"{'id': '284650076', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,Everybody loves it but I hate it,"July 1, 2015",30,"you wait in line for a long time to be served, it has great variety but lacks in flavor in my opinion",May 2015,"{'name': '387Nina77', 'handle': '387Nina77', 'location': 'Thessaloniki, Greece', 'contributions': 34, 'cities_visited': 92, 'helpful_votes': 8, 'photo': 11, 'distribution': {'Excellent': 31, 'Very Good': 2, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '485526486', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Very nice breakfast,"May 19, 2017",50,"We stopped for a quick breakfast. There are many options to choose as salty and sweety dishes. Everything we ordered were delicious. The prices are so cheap as well. We paid 10,9 euros for 2 turkey & cheese sandwiches, 2 sweety croissants, 2 americanos and a water. You can also take away your orders.",May 2017,"{'name': 'Ahmet', 'handle': 'ahmetaykin', 'location': 'Istanbul, Turkey', 'contributions': 2, 'cities_visited': 2}"
"{'id': '267350489', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Always fashion crowded!,"April 22, 2015",50,"casual chic crowd all day, for coffee, wine, spirits and more!! You can find some interesting choices of food as well!",February 2015,"{'name': 'Rania Z', 'handle': '436raniaz', 'location': 'Kifissia, Greece', 'age': '35-49', 'sex': 'woman', 'contributions': 188, 'cities_visited': 67, 'helpful_votes': 142, 'distribution': {'Excellent': 113, 'Very Good': 49, 'Average': 21, 'Poor': 4, 'Terrible': 1}}"
"{'id': '279401298', 'poi_location_id': '7999473', 'geolocation': 'g189473'}",Paradosiako,amazing food,"June 10, 2015",50,"great place to indulge with some of the best pastries I have tasted. Ideal to snack, for a quick bite or take home to share.",February 2015,"{'name': 'Aura L', 'handle': '5aural', 'contributions': 94, 'cities_visited': 26, 'helpful_votes': 36, 'photo': 1, 'distribution': {'Excellent': 27, 'Very Good': 43, 'Average': 18, 'Poor': 12, 'Terrible': 3}}"
"{'id': '451419053', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Great Bistro Bakery,"January 12, 2017",40,"A very nice bakery with a great atmosphere. The boyoz (something like bougatsa) was very good and the homemade bougatsa one of the best in the city. All other pastries and bakery products fresh and very tasty. Only downside was the omelet, that was not anything special.",January 2017,"{'name': 'Eirini B', 'handle': '162eirinib', 'location': 'Zurich, Switzerland', 'contributions': 14, 'cities_visited': 7, 'helpful_votes': 6, 'distribution': {'Excellent': 6, 'Very Good': 3, 'Average': 3, 'Poor': 2, 'Terrible': 0}}"
"{'id': '442070117', 'poi_location_id': '11816638', 'geolocation': 'g189473'}",Albeta Mediterranean Bakery,Great cozy cafe,"December 4, 2016",50,"Loved everything about it, coffees pastries. Staff is amazing and very polite. The place was very beautifully decorated. Prices are very low and very economical.",December 2016,"{'name': 'LiliPekker', 'handle': 'LiliPekker', 'location': 'Limassol City, Cyprus', 'age': '35-49', 'contributions': 93, 'cities_visited': 65, 'helpful_votes': 67, 'photo': 7, 'distribution': {'Excellent': 64, 'Very Good': 17, 'Average': 10, 'Poor': 1, 'Terrible': 1}}"
"{'id': '761454989', 'poi_location_id': '14987629', 'geolocation': 'g189473'}",Piece Montee,Lovely atmosphere,"July 25, 2020",50,"Surprisingly nice place, lovely atmosphere and ambiance, amiable staff and nice music. Internet is fast and the furniture is comfy, ideal for work or a coffee. Plenty of desserts that look delicious but I did not try any.",July 2020,"{'name': 'Milica Komadinic', 'handle': 'Milica23', 'contributions': 12, 'cities_visited': 8, 'helpful_votes': 13, 'distribution': {'Excellent': 12, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '733593937', 'poi_location_id': '12342093', 'geolocation': 'g189473'}",Salto,Great coffee!,"December 19, 2019",40,"If you would like to enjoy a really great ice coffee, do not miss this place. overcroweded outside...",October 2019,"{'name': 'LFKT', 'handle': 'LFKT', 'location': 'Thessaloniki, Greece', 'age': '25-34', 'sex': 'woman', 'contributions': 68, 'cities_visited': 155, 'helpful_votes': 76, 'distribution': {'Excellent': 29, 'Very Good': 33, 'Average': 5, 'Poor': 1, 'Terrible': 1}}"
"{'id': '739973855', 'poi_location_id': '14987629', 'geolocation': 'g189473'}",Piece Montee,A place for dessert lovers!!,"January 19, 2020",50,"Cozy atmosphere, excellent service and mouth watering desserts make this place unique and one of the best places in Thessaloniki to enjoy your coffee! The staff is very friendly and professional! Keep up the great work!",December 2019,"{'name': 'Clairep.', 'handle': 'Claire_petridou', 'contributions': 1, 'cities_visited': 1, 'helpful_votes': 1}"
"{'id': '713348049', 'poi_location_id': '12342093', 'geolocation': 'g189473'}",Salto,Perfect spot for cocktails,"September 27, 2019",50,I really like this place to go on a Friday or Saturday Night. The Staff is very friendly and the cocktails are really good. Also the food is very tasty. It also has a nice view of the street where it’s located. 😊,September 2019,"{'name': 'K_Kristina_n24', 'handle': 'K_Kristina_n24', 'location': 'Thessaloniki, Greece', 'contributions': 2, 'cities_visited': 1}"
"{'id': '739798326', 'poi_location_id': '14987629', 'geolocation': 'g189473'}",Piece Montee,Fresh cakes and more!,"January 18, 2020",50,Splendid freshbaked cakes! Cosy atmosphere and great people! One of the best cake shops in Thessaloniki! Close to ring-road and easily reached by car as there is a free public parking space- around 20m on foot by the shop!,January 2020,"{'name': 'Catherine P', 'handle': 'blackrosekathy', 'contributions': 1, 'cities_visited': 1}"
"{'id': '707130504', 'poi_location_id': '12342093', 'geolocation': 'g189473'}",Salto,"High end bar, nice atmosphere but expensive","September 6, 2019",30,"Nicely situated in a beautiful street, small terrace and modern hip atmosphere. The cocktails were of their own design and quite good although very sweet. We had a Greek rose, which was good but not very special. The bruchetta of smoked salmon was delicious. Not an extensive menu but had some typical bar food with a twist. It is expensive though. The waiters were uninterested but too unfriendly. They know very little of the menu..",September 2019,"{'name': 'Sparkling_Julia', 'handle': 'Sparkling_Julia', 'location': 'Utrecht Province, The Netherlands', 'contributions': 194, 'cities_visited': 295, 'helpful_votes': 94, 'photo': 5, 'distribution': {'Excellent': 51, 'Very Good': 78, 'Average': 51, 'Poor': 11, 'Terrible': 3}}"
"{'id': '695222300', 'poi_location_id': '14987629', 'geolocation': 'g189473'}",Piece Montee,Really good cakes!,"August 3, 2019",50,Lovely place. We have visited several times and it was always good and fresh. Nice place to have a coffee too and good to pick up a cake to take home. 5 stars because the cakes and pies are excellent. Highly recommended!,August 2019,"{'name': 'Jaspervanloo', 'handle': 'Jaspervanloo', 'location': 'Panorama, Greece', 'contributions': 106, 'cities_visited': 64, 'helpful_votes': 35, 'photo': 12, 'distribution': {'Excellent': 61, 'Very Good': 24, 'Average': 9, 'Poor': 7, 'Terrible': 5}}"
"{'id': '683651714', 'poi_location_id': '12342093', 'geolocation': 'g189473'}",Salto,warm ambiance with nice staff,"June 23, 2019",40,Small but very nice bar in general especially signature cocktails and wine selection are great.. i’d drop by whenever i go thessaloniki again..,June 2019,"{'name': 'Kburcu', 'handle': '24kburcu', 'contributions': 124, 'cities_visited': 31, 'helpful_votes': 85, 'distribution': {'Excellent': 58, 'Very Good': 62, 'Average': 8, 'Poor': 0, 'Terrible': 0}}"
"{'id': '657220813', 'poi_location_id': '14987629', 'geolocation': 'g189473'}",Piece Montee,A must go !!!!,"March 8, 2019",50,"This place is a gem! It is so unique and exceptional! The carrot cake is the best I have ever tried, whilst the new your cheese cake is simply perfect. The flavors are balanced so well, the servings are perfect and the freshness of the deserts is amazing. Try the macarons, they are full of flavor and as chewy as the best you can ever eat. The people that run the place are true connoisseurs of the art, using the best ingredients available. Support their effort, they truly deserve it. And...they make superior Hellenic coffee....",March 2019,"{'name': 'gregnikitas', 'handle': 'gregnikitas', 'location': 'Athens, Greece', 'contributions': 73, 'cities_visited': 110, 'helpful_votes': 17, 'photo': 2, 'distribution': {'Excellent': 31, 'Very Good': 12, 'Average': 22, 'Poor': 8, 'Terrible': 2}}"
"{'id': '659294511', 'poi_location_id': '12342093', 'geolocation': 'g189473'}",Salto,Nice bar,"March 18, 2019",50,Visit with family and had a great time. Accessible and very helpful service. I would definitely go again because the crowd there is so cool.,May 2018,"{'name': 'REDMAN', 'handle': 'REDMAN5314', 'location': 'Egaleo, Greece', 'age': '35-49', 'sex': 'man'}"
"{'id': '633964807', 'poi_location_id': '12342093', 'geolocation': 'g189473'}",Salto,Super Cool and Super Friendly,"November 17, 2018",50,"Awesome mid-sized wine and espresso bar on a busy little street just off the promenade. Popped in for a quick afternoon coffee which turned into several evening glasses of wine upon the welcome suggestions from the helpful staff. Good people, good drinks, thoughtful little snacks, and overall a high quality experience. Will return.",November 2018,"{'name': 'daneevans20', 'handle': 'daneevans20', 'location': 'Melbourne, Australia', 'age': '25-34', 'sex': 'man', 'contributions': 41, 'cities_visited': 140, 'helpful_votes': 19, 'photo': 4, 'distribution': {'Excellent': 17, 'Very Good': 16, 'Average': 7, 'Poor': 0, 'Terrible': 1}}"
"{'id': '619648407', 'poi_location_id': '12342093', 'geolocation': 'g189473'}",Salto,Nice atmosphere good selection,"September 26, 2018",40,After going to a number of bars looking for quality rum ( not low quality bacardi or havana) we found this place which had diplomatico reserve ( not the best but better). The service is efficient and attentive and I recommend it for special needs.,September 2018,"{'name': 'ColleenCo', 'handle': 'ColleenCo', 'location': 'Pescara, Italy', 'age': '35-49', 'sex': 'woman', 'contributions': 371, 'cities_visited': 293, 'helpful_votes': 302, 'photo': 332, 'distribution': {'Excellent': 145, 'Very Good': 91, 'Average': 60, 'Poor': 37, 'Terrible': 41}}"
"{'id': '807337377', 'poi_location_id': '12877848', 'geolocation': 'g189473'}",JOIN Juice Bars,Super place!!! Very tasty!!,"August 30, 2021",50,Super place!!! Very tasty!! Perfect for breakfast!! Nice people are working here!!!! Thank you a lot !!!!❤️❤️❤️,August 2021,{}
"{'id': '477618879', 'poi_location_id': '12342093', 'geolocation': 'g189473'}",Salto,Good coffee in the centre of Thessaloniki,"April 20, 2017",40,A small quiet cafe in the centre of Thessaloniki..located in an alley-road vertical on Tsimiski avenue..good quality coffee on a not so noisy place..prices normal..,April 2017,"{'name': 'sanCyprus', 'handle': 'sanCyprus', 'location': 'Larnaca, Cyprus', 'age': '25-34', 'sex': 'man', 'contributions': 160, 'cities_visited': 49, 'helpful_votes': 59, 'photo': 50, 'distribution': {'Excellent': 62, 'Very Good': 65, 'Average': 23, 'Poor': 7, 'Terrible': 4}}"
